reactionId	solver	compartment	r ; p	ratelaw
vRP23_15	Deterministic	Cytoplasm	cyt_mixed_p_NRG1__ERBB4__EGFRvIII__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_NRG1__ERBB4__EGFRvIII__GRB2__SOS1_ + cyt_mixed_RAS__GDP_	kRP23_15_1*cyt_mixed_p_NRG1__ERBB4__EGFRvIII__GRB2__SOS1__RAS__GDP_
vRP23_16	Deterministic	Cytoplasm	cyt_mixed_p_EGFR__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_EGFR__NRG1__ERBB4__GRB2__SOS1_ + cyt_mixed_RAS__GDP_	kRP23_16_1*cyt_mixed_p_EGFR__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_
vRP23_17	Deterministic	Cytoplasm	cyt_mixed_p_ERBB3__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_ERBB3__NRG1__ERBB4__GRB2__SOS1_ + cyt_mixed_RAS__GDP_	kRP23_17_1*cyt_mixed_p_ERBB3__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_
vRP23_18	Deterministic	Cytoplasm	cyt_mixed_p_NRG1__ERBB4__ERBB4__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_NRG1__ERBB4__ERBB4__GRB2__SOS1_ + cyt_mixed_RAS__GDP_	kRP23_18_1*cyt_mixed_p_NRG1__ERBB4__ERBB4__GRB2__SOS1__RAS__GDP_
vRP23_19	Deterministic	Cytoplasm	cyt_mixed_p_NRG1__ERBB4__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_NRG1__ERBB4__NRG1__ERBB4__GRB2__SOS1_ + cyt_mixed_RAS__GDP_	kRP23_19_1*cyt_mixed_p_NRG1__ERBB4__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_
vRP23_20	Deterministic	Cytoplasm	cyt_mixed_p_HGF__MET__MET__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_HGF__MET__MET__GRB2__SOS1_ + cyt_mixed_RAS__GDP_	kRP23_20_1*cyt_mixed_p_HGF__MET__MET__GRB2__SOS1__RAS__GDP_
vRP23_21	Deterministic	Cytoplasm	cyt_mixed_p_HGF__MET__HGF__MET__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_HGF__MET__HGF__MET__GRB2__SOS1_ + cyt_mixed_RAS__GDP_	kRP23_21_1*cyt_mixed_p_HGF__MET__HGF__MET__GRB2__SOS1__RAS__GDP_
vRP23_22	Deterministic	Cytoplasm	cyt_mixed_p_PDGFB__PDGFRB__PDGFB__PDGFRB__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_PDGFB__PDGFRB__PDGFB__PDGFRB__GRB2__SOS1_ + cyt_mixed_RAS__GDP_	kRP23_22_1*cyt_mixed_p_PDGFB__PDGFRB__PDGFB__PDGFRB__GRB2__SOS1__RAS__GDP_
vRP23_23	Deterministic	Cytoplasm	cyt_mixed_p_PDGFB__PDGFRB__PDGFRB__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p__PDGFB__PDGFRB__PDGFRB__GRB2__SOS1_ + cyt_mixed_RAS__GDP_	kRP23_23_1*cyt_mixed_p_PDGFB__PDGFRB__PDGFRB__GRB2__SOS1__RAS__GDP_
vRP23_24	Deterministic	Cytoplasm	pFFrFFr_G2_SOS_RasD ; cyt_prot_p_FGF__FGFR__FGF__FGFR__GRB2__SOS1_ + cyt_mixed_RAS__GDP_	kRP23_24_1*pFFrFFr_G2_SOS_RasD
vRP23_25	Deterministic	Cytoplasm	cyt_mixed_p_FGF__FGFR__FGFR__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_FGF__FGFR__FGFR__GRB2__SOS1_ + cyt_mixed_RAS__GDP_	kRP23_25_1*cyt_mixed_p_FGF__FGFR__FGFR__GRB2__SOS1__RAS__GDP_
vRP23_26	Deterministic	Cytoplasm	cyt_mixed_p_IGF__IGF1R_IGFLR1__IRS__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_IGF__IGF1R__IGF1R__IRS__GRB2__SOS1_ + cyt_mixed_RAS__GDP_	kRP23_26_1*cyt_mixed_p_IGF__IGF1R_IGFLR1__IRS__GRB2__SOS1__RAS__GDP_
vRP23_27	Deterministic	Cytoplasm	cyt_mixed_p_INS__INSR__INSR__IRS__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_INS__INSR__INSR__IRS__GRB2__SOS1_ + cyt_mixed_RAS__GDP_	kRP23_27_1*cyt_mixed_p_INS__INSR__INSR__IRS__GRB2__SOS1__RAS__GDP_
vRP23_28	Deterministic	Cytoplasm	cyt_mixed_p_IGF__IGF1R__IGF1R__IGF__IRS__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_IGF__IGF1R__IGF1R__IGF__IRS__GRB2__SOS1_ + cyt_mixed_RAS__GDP_	kRP23_28_1*cyt_mixed_p_IGF__IGF1R__IGF1R__IGF__IRS__GRB2__SOS1__RAS__GDP_
vRP23_29	Deterministic	Cytoplasm	cyt_mixed_p_INS__INSR__INSR__INS_IRS__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_INS__INSR__INSR__INS__IRS__GRB2__SOS1_ + cyt_mixed_RAS__GDP_	kRP23_29_1*cyt_mixed_p_INS__INSR__INSR__INS_IRS__GRB2__SOS1__RAS__GDP_
vRP24_1	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__ERBB2__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_EGF__EGFR__ERBB2__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_1_1*cyt_mixed_p_EGF__EGFR__ERBB2__GRB2__SOS1__RAS__GDP_
vRP24_2	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__EGFRvIII__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_EGF__EGFR__EGFRvIII__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_2_1*cyt_mixed_p_EGF__EGFR__EGFRvIII__GRB2__SOS1__RAS__GDP_
vRP24_3	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__EGFR__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_EGF__EGFR__EGFR__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_3_1*cyt_mixed_p_EGF__EGFR__EGFR__GRB2__SOS1__RAS__GDP_
vRP24_4	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__EGF__EGFR__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_EGF__EGFR__EGF__EGFR__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_4_1*cyt_mixed_p_EGF__EGFR__EGF__EGFR__GRB2__SOS1__RAS__GDP_
vRP24_5	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__ERBB3__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_EGF__EGFR__ERBB3__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_5_1*cyt_mixed_p_EGF__EGFR__ERBB3__GRB2__SOS1__RAS__GDP_
vRP24_6	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__NRG1__ERBB3__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_EGF__EGFR__NRG1__ERBB3__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_6_1*cyt_mixed_p_EGF__EGFR__NRG1__ERBB3__GRB2__SOS1__RAS__GDP_
vRP24_7	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__ERBB4__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_EGF__EGFR__ERBB4__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_7_1*cyt_mixed_p_EGF__EGFR__ERBB4__GRB2__SOS1__RAS__GDP_
vRP24_8	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_EGF__EGFR__NRG1__ERBB4__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_8_1*cyt_mixed_p_EGF__EGFR__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_
vRP24_9	Deterministic	Cytoplasm	cyt_mixed_p_ERBB2__NRG1__ERBB3__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_ERBB2__NRG1__ERBB3__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_9_1*cyt_mixed_p_ERBB2__NRG1__ERBB3__GRB2__SOS1__RAS__GDP_
vRP24_10	Deterministic	Cytoplasm	cyt_mixed_p_NRG1__ERBB3__EGFRvIII__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_NRG1__ERBB3__EGFRvIII__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_10_1*cyt_mixed_p_NRG1__ERBB3__EGFRvIII__GRB2__SOS1__RAS__GDP_
vRP24_11	Deterministic	Cytoplasm	cyt_mixed_p_EGFR__NRG1__ERBB3__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_EGFR__NRG1__ERBB3__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_11_1*cyt_mixed_p_EGFR__NRG1__ERBB3__GRB2__SOS1__RAS__GDP_
vRP24_12	Deterministic	Cytoplasm	cyt_mixed_p_NRG1__ERBB3__ERBB4__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_NRG1__ERBB3__ERBB4__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_12_1*cyt_mixed_p_NRG1__ERBB3__ERBB4__GRB2__SOS1__RAS__GDP_
vRP24_13	Deterministic	Cytoplasm	cyt_mixed_p_NRG1__ERBB3__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_NRG1__ERBB3__NRG1__ERBB4__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_13_1*cyt_mixed_p_NRG1__ERBB3__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_
vRP24_14	Deterministic	Cytoplasm	cyt_mixed_p_ERBB2__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_ERBB2__NRG1__ERBB4__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_14_1*cyt_mixed_p_ERBB2__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_
vRP24_15	Deterministic	Cytoplasm	cyt_mixed_p_NRG1__ERBB4__EGFRvIII__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_NRG1__ERBB4__EGFRvIII__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_15_1*cyt_mixed_p_NRG1__ERBB4__EGFRvIII__GRB2__SOS1__RAS__GDP_
vRP24_16	Deterministic	Cytoplasm	cyt_mixed_p_EGFR__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_EGFR__NRG1__ERBB4__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_16_1*cyt_mixed_p_EGFR__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_
vRP24_17	Deterministic	Cytoplasm	cyt_mixed_p_ERBB3__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_ERBB3__NRG1__ERBB4__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_17_1*cyt_mixed_p_ERBB3__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_
vRP24_18	Deterministic	Cytoplasm	cyt_mixed_p_NRG1__ERBB4__ERBB4__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_NRG1__ERBB4__ERBB4__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_18_1*cyt_mixed_p_NRG1__ERBB4__ERBB4__GRB2__SOS1__RAS__GDP_
vRP24_19	Deterministic	Cytoplasm	cyt_mixed_p_NRG1__ERBB4__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_NRG1__ERBB4__NRG1__ERBB4__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_19_1*cyt_mixed_p_NRG1__ERBB4__NRG1__ERBB4__GRB2__SOS1__RAS__GDP_
vRP24_20	Deterministic	Cytoplasm	cyt_mixed_p_HGF__MET__MET__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_HGF__MET__MET__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_20_1*cyt_mixed_p_HGF__MET__MET__GRB2__SOS1__RAS__GDP_
vRP24_21	Deterministic	Cytoplasm	cyt_mixed_p_HGF__MET__HGF__MET__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_HGF__MET__HGF__MET__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_21_1*cyt_mixed_p_HGF__MET__HGF__MET__GRB2__SOS1__RAS__GDP_
vRP24_22	Deterministic	Cytoplasm	cyt_mixed_p_PDGFB__PDGFRB__PDGFB__PDGFRB__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_PDGFB__PDGFRB__PDGFB__PDGFRB__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_22_1*cyt_mixed_p_PDGFB__PDGFRB__PDGFB__PDGFRB__GRB2__SOS1__RAS__GDP_
vRP24_23	Deterministic	Cytoplasm	cyt_mixed_p_PDGFB__PDGFRB__PDGFRB__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p__PDGFB__PDGFRB__PDGFRB__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_23_1*cyt_mixed_p_PDGFB__PDGFRB__PDGFRB__GRB2__SOS1__RAS__GDP_
vRP24_24	Deterministic	Cytoplasm	pFFrFFr_G2_SOS_RasD ; cyt_prot_p_FGF__FGFR__FGF__FGFR__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_24_1*pFFrFFr_G2_SOS_RasD
vRP24_25	Deterministic	Cytoplasm	cyt_mixed_p_FGF__FGFR__FGFR__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_FGF__FGFR__FGFR__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_25_1*cyt_mixed_p_FGF__FGFR__FGFR__GRB2__SOS1__RAS__GDP_
vRP24_26	Deterministic	Cytoplasm	cyt_mixed_p_IGF__IGF1R_IGFLR1__IRS__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_IGF__IGF1R__IGF1R__IRS__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_26_1*cyt_mixed_p_IGF__IGF1R_IGFLR1__IRS__GRB2__SOS1__RAS__GDP_
vRP24_27	Deterministic	Cytoplasm	cyt_mixed_p_INS__INSR__INSR__IRS__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_INS__INSR__INSR__IRS__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_27_1*cyt_mixed_p_INS__INSR__INSR__IRS__GRB2__SOS1__RAS__GDP_
vRP24_28	Deterministic	Cytoplasm	cyt_mixed_p_IGF__IGF1R__IGF1R__IGF__IRS__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_IGF__IGF1R__IGF1R__IGF__IRS__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_28_1*cyt_mixed_p_IGF__IGF1R__IGF1R__IGF__IRS__GRB2__SOS1__RAS__GDP_
vRP24_29	Deterministic	Cytoplasm	cyt_mixed_p_INS__INSR__INSR__INS_IRS__GRB2__SOS1__RAS__GDP_ ; cyt_prot_p_INS__INSR__INSR__INS__IRS__GRB2__SOS1_ + cyt_mixed_RAS__GTP_	kRP24_29_1*cyt_mixed_p_INS__INSR__INSR__INS_IRS__GRB2__SOS1__RAS__GDP_
vRP25_1	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__ERBB2__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_EGF__EGFR__ERBB2__PLCG__PIP2_	kRP25_1_1*cyt_prot_p_EGF__EGFR__ERBB2__PLCG_*cyt_lipid_PIP2_
vRP25_2	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__EGFRvIII__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_EGF__EGFR__EGFRvIII__PLCG__PIP2_	kRP25_2_1*cyt_prot_p_EGF__EGFR__EGFRvIII__PLCG_*cyt_lipid_PIP2_
vRP25_3	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__EGFR__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_EGF__EGFR__EGFR__PLCG__PIP2_	kRP25_3_1*cyt_prot_p_EGF__EGFR__EGFR__PLCG_*cyt_lipid_PIP2_
vRP25_4	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__EGF__EGFR_PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_EGF__EGFR__EGF__EGFR__PLCG__PIP2_	kRP25_4_1*cyt_prot_p_EGF__EGFR__EGF__EGFR_PLCG_*cyt_lipid_PIP2_
vRP25_5	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__ERBB3__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_EGF__EGFR__ERBB3__PLCG__PIP2_	kRP25_5_1*cyt_prot_p_EGF__EGFR__ERBB3__PLCG_*cyt_lipid_PIP2_
vRP25_6	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__NRG1__ERBB3__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_EGF__EGFR__NRG1__ERBB3__PLCG__PIP2_	kRP25_6_1*cyt_prot_p_EGF__EGFR__NRG1__ERBB3__PLCG_*cyt_lipid_PIP2_
vRP25_7	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__ERBB4__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_EGF__EGFR__ERBB4__PLCG__PIP2_	kRP25_7_1*cyt_prot_p_EGF__EGFR__ERBB4__PLCG_*cyt_lipid_PIP2_
vRP25_8	Deterministic	Cytoplasm	cyt_prot_p_EGF__EGFR__NRG1__ERBB4__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_EGF__EGFR__NRG1__ERBB4__PLCG__PIP2_	kRP25_8_1*cyt_prot_p_EGF__EGFR__NRG1__ERBB4__PLCG_*cyt_lipid_PIP2_
vRP25_9	Deterministic	Cytoplasm	cyt_prot_p_ERBB2__NRG1__ERBB3__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_ERBB2__NRG1__ERBB3__PLCG__PIP2_	kRP25_9_1*cyt_prot_p_ERBB2__NRG1__ERBB3__PLCG_*cyt_lipid_PIP2_
vRP25_10	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB3__EGFRvIII__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_NRG1__ERBB3__EGFRvIII__PLCG__PIP2_	kRP25_10_1*cyt_prot_p_NRG1__ERBB3__EGFRvIII__PLCG_*cyt_lipid_PIP2_
vRP25_11	Deterministic	Cytoplasm	cyt_prot_p_EGFR__NRG1__ERBB3__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_EGFR__NRG1__ERBB3__PLCG__PIP2_	kRP25_11_1*cyt_prot_p_EGFR__NRG1__ERBB3__PLCG_*cyt_lipid_PIP2_
vRP25_12	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB3__ERBB4__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_NRG1__ERBB3__ERBB4__PLCG__PIP2_	kRP25_12_1*cyt_prot_p_NRG1__ERBB3__ERBB4__PLCG_*cyt_lipid_PIP2_
vRP25_13	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB3__NRG1__ERBB4__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_NRG1__ERBB3__NRG1__ERBB4__PLCG__PIP2_	kRP25_13_1*cyt_prot_p_NRG1__ERBB3__NRG1__ERBB4__PLCG_*cyt_lipid_PIP2_
vRP25_14	Deterministic	Cytoplasm	cyt_prot_p_ERBB2__NRG1__ERBB4__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_ERBB2__NRG1__ERBB4__PLCG__PIP2_	kRP25_14_1*cyt_prot_p_ERBB2__NRG1__ERBB4__PLCG_*cyt_lipid_PIP2_
vRP25_15	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB4__EGFRvIII__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_NRG1__ERBB4__EGFRvIII__PLCG__PIP2_	kRP25_15_1*cyt_prot_p_NRG1__ERBB4__EGFRvIII__PLCG_*cyt_lipid_PIP2_
vRP25_16	Deterministic	Cytoplasm	cyt_prot_p_EGFR__NRG1__ERBB4__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_EGFR__NRG1__ERBB4__PLCG__PIP2_	kRP25_16_1*cyt_prot_p_EGFR__NRG1__ERBB4__PLCG_*cyt_lipid_PIP2_
vRP25_17	Deterministic	Cytoplasm	cyt_prot_p_ERBB3__NRG1__ERBB4__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_ERBB3__NRG1__ERBB4__PLCG__PIP2_	kRP25_17_1*cyt_prot_p_ERBB3__NRG1__ERBB4__PLCG_*cyt_lipid_PIP2_
vRP25_18	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB4__ERBB4__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_NRG1__ERBB4__ERBB4__PLCG__PIP2_	kRP25_18_1*cyt_prot_p_NRG1__ERBB4__ERBB4__PLCG_*cyt_lipid_PIP2_
vRP25_19	Deterministic	Cytoplasm	cyt_prot_p_NRG1__ERBB4__NRG1__ERBB4__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_NRG1__ERBB4__NRG1_ERBB4__PLCG__PIP2_	kRP25_19_1*cyt_prot_p_NRG1__ERBB4__NRG1__ERBB4__PLCG_*cyt_lipid_PIP2_
vRP25_20	Deterministic	Cytoplasm	cyt_prot_p_HGF__MET__MET__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_HGF__MET__MET__PLCG__PIP2_	kRP25_20_1*cyt_prot_p_HGF__MET__MET__PLCG_*cyt_lipid_PIP2_
vRP25_21	Deterministic	Cytoplasm	cyt_prot_p_HGF__MET__HGF__MET__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_HGF__MET__HGF__MET__PLCG__PIP2_	kRP25_21_1*cyt_prot_p_HGF__MET__HGF__MET__PLCG_*cyt_lipid_PIP2_
vRP25_22	Deterministic	Cytoplasm	cyt_prot_p_PDGFB__PDGFRB__PDGFB__PDGFRB__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_PDGFB__PDGFRB__PDGFB__PDGFRB__PLCG__PIP2_	kRP25_22_1*cyt_prot_p_PDGFB__PDGFRB__PDGFB__PDGFRB__PLCG_*cyt_lipid_PIP2_
vRP25_23	Deterministic	Cytoplasm	cyt_prot_p_PDGFB__PDGFRB__PDGFRB__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_PDGFB__PDGFRB__PDGFRB__PLCG__PIP2_	kRP25_23_1*cyt_prot_p_PDGFB__PDGFRB__PDGFRB__PLCG_*cyt_lipid_PIP2_
vRP25_24	Deterministic	Cytoplasm	cyt_prot_p_FGF__FGFR__FGF__FGFR__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_FGF__FGFR__FGF__FGFR__PLCG__PIP2_	kRP25_24_1*cyt_prot_p_FGF__FGFR__FGF__FGFR__PLCG_*cyt_lipid_PIP2_
vRP25_25	Deterministic	Cytoplasm	cyt_prot_p_FGF__FGFR__FGFR__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_FGF__FGFR__FGFR__PLCG__PIP2_	kRP25_25_1*cyt_prot_p_FGF__FGFR__FGFR__PLCG_*cyt_lipid_PIP2_
vRP25_26	Deterministic	Cytoplasm	cyt_prot_p_IGF__IGF1R__IGF1R__IRS__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_IGF__IGF1R__IGF1R__IRS__PLCG__PIP2_	kRP25_26_1*cyt_prot_p_IGF__IGF1R__IGF1R__IRS__PLCG_*cyt_lipid_PIP2_
vRP25_27	Deterministic	Cytoplasm	cyt_prot_p_INS__INSR__INSR__IRS__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_INS__INSR__INSR__IRS__PLCG__PIP2_	kRP25_27_1*cyt_prot_p_INS__INSR__INSR__IRS__PLCG_*cyt_lipid_PIP2_
vRP25_28	Deterministic	Cytoplasm	cyt_prot_p_IGF__IGF1R__IGF1R__IGF__IRS__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_IGF__IGF1R__IGF1R__IGF__IRS__PLCG__PIP2_	kRP25_28_1*cyt_prot_p_IGF__IGF1R__IGF1R__IGF__IRS__PLCG_*cyt_lipid_PIP2_
vRP25_29	Deterministic	Cytoplasm	cyt_prot_p_INS__INSR__INSR__INS__IRS__PLCG_ + cyt_lipid_PIP2_ ; cyt_mixed_p_INS__INSR__INSR__INS__IRS__PLCG__PIP2_	kRP25_29_1*cyt_prot_p_INS__INSR__INSR__INS__IRS__PLCG_*cyt_lipid_PIP2_
vRP26_1	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__ERBB2__PLCG__PIP2_ ; cyt_prot_p_EGF__EGFR__ERBB2__PLCG_ + cyt_lipid_PIP2_	kRP26_1_1*cyt_mixed_p_EGF__EGFR__ERBB2__PLCG__PIP2_
vRP26_2	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__EGFRvIII__PLCG__PIP2_ ; cyt_prot_p_EGF__EGFR__EGFRvIII__PLCG_ + cyt_lipid_PIP2_	kRP26_2_1*cyt_mixed_p_EGF__EGFR__EGFRvIII__PLCG__PIP2_
vRP26_3	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__EGFR__PLCG__PIP2_ ; cyt_prot_p_EGF__EGFR__EGFR__PLCG_ + cyt_lipid_PIP2_	kRP26_3_1*cyt_mixed_p_EGF__EGFR__EGFR__PLCG__PIP2_
vRP26_4	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__EGF__EGFR__PLCG__PIP2_ ; cyt_prot_p_EGF__EGFR__EGF__EGFR_PLCG_ + cyt_lipid_PIP2_	kRP26_4_1*cyt_mixed_p_EGF__EGFR__EGF__EGFR__PLCG__PIP2_
vRP26_5	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__ERBB3__PLCG__PIP2_ ; cyt_prot_p_EGF__EGFR__ERBB3__PLCG_ + cyt_lipid_PIP2_	kRP26_5_1*cyt_mixed_p_EGF__EGFR__ERBB3__PLCG__PIP2_
vRP26_6	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__NRG1__ERBB3__PLCG__PIP2_ ; cyt_prot_p_EGF__EGFR__NRG1__ERBB3__PLCG_ + cyt_lipid_PIP2_	kRP26_6_1*cyt_mixed_p_EGF__EGFR__NRG1__ERBB3__PLCG__PIP2_
vRP26_7	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__ERBB4__PLCG__PIP2_ ; cyt_prot_p_EGF__EGFR__ERBB4__PLCG_ + cyt_lipid_PIP2_	kRP26_7_1*cyt_mixed_p_EGF__EGFR__ERBB4__PLCG__PIP2_
vRP26_8	Deterministic	Cytoplasm	cyt_mixed_p_EGF__EGFR__NRG1__ERBB4__PLCG__PIP2_ ; cyt_prot_p_EGF__EGFR__NRG1__ERBB4__PLCG_ + cyt_lipid_PIP2_	kRP26_8_1*cyt_mixed_p_EGF__EGFR__NRG1__ERBB4__PLCG__PIP2_
